66784	1
6661	2
60277	3
19684	4
18644	5
19652	6
41872	7
16384	8
51548	9
50176	10
26205	11
37773	12
41870	13
47702	14
19656	15
37649	16
61694	17
20969	18
41875	19
18639	20
19772	21
41867	22
72421	23
56	24
49962	25
19711	26
41883	27
42220	28
378	29
6660	30
536	31
6659	32
6666	33
1882	34
43495	35
1881	36
6664	37
56	38
56	39
768	40
38471	41
61868	42
37743	43
5365	44
1882	45
56	46
56	47
378	48
56	49
1882	50
1883	51
19725	52
30737	53
41898	54
19939	55
41887	56
3599	57
59328	58
1883	59
1883	60
6660	61
52853	62
18647	63
38419	64
66836	65
537	66
6664	67
38447	68
41878	69
19689	70
38399	71
57970	72
35304	73
40802	74
60914	75
12127	76
883	77
32	78
10750	79
11257	80
6761	81
43908	82
134	83
62	84
14098	85
38282	86
45961	87
33804	88
11414	89
16883	90
2217	91
436	92
45718	93
1197	94
52855	95
15624	96
325	97
41891	98
41886	99
4682	100
1502	101
60255	102
59307	103
15669	104
80785	105
65877	106
24347	107
2469	108
42200	109
4785	110
20479	111
83314	112
83321	113
83329	114
83316	115
83325	116
70568	117
68452	118
60273	119
38306	120
68453	121
9578	122
76271	123
1936	124
80006	125
80129	126
18822	127
11164	128
71880	129
24389	130
131	131
45250	132
24591	133
74450	134
15662	135
14194	136
6662	137
378	138
6663	139
50676	140
6659	141
883	142
28621	143
7778	144
54892	145
3395	146
5881	147
12864	148
369	149
81208	150
37753	151
37752	152
20970	153
77545	154
41892	155
4681	156
59727	157
56703	158
62429	159
13125	160
33050	161
24166	162
5581	163
77535	164
28723	165
10009	166
25310	167
51750	168
48714	169
28872	170
96	171
30258	172
4481	173
63661	174
48916	175
3072	176
41865	177
19681	178
52848	179
2474	180
14883	181
14881	182
46910	183
42175	184
8809	185
2238	186
19207	187
4980	188
25592	189
83385	190
2515	191
72715	192
81199	193
38138	194
11921	195
8611	196
9493	197
8414	198
1201	199
52839	200
52794	201
14884	202
3076	203
56341	204
9493	205
67465	206
41257	207
5212	208
83473	209
227	210
45460	211
9460	212
35437	213
2521	214
51302	215
378	216
45998	217
16723	218
5846	219
19688	220
14909	221
52928	222
41869	223
1192	224
14908	225
768	226
18638	227
59733	228
15821	229
5377	230
5377	231
34843	232
55913	233
6661	234
6665	235
1884	236
50664	237
1880	238
36914	239
651	240
14934	241
67047	242
14888	243
14905	244
818	245
13457	246
1643	247
2412	248
18125	249
45	250
12781	251
285	252
56328	253
31016	254
18498	255
29750	256
80993	257
57442	258
1884	259
883	260
153	261
286	262
52273	263
3082	264
30733	265
1272	266
14	267
60	268
463	269
1458	270
80992	271
412	272
915	273
78913	274
63941	275
9800	276
58052	277
5417	278
20771	279
58792	280
538	281
56	282
401	283
60530	284
38429	285
45974	286
3712	287
819	288
1066	289
36196	290
47405	291
78797	292
9769	293
58996	294
536	295
586	296
33045	297
1846	298
74774	299
14912	300
18641	301
65124	302
14904	303
19899	304
145	305
12834	306
20968	307
12846	308
12844	309
55827	310
49848	311
5891	312
13244	313
392	314
12969	315
73881	316
3079	317
13784	318
38408	319
2194	320
38310	321
37664	322
83386	323
4412	324
64732	325
39728	326
49309	327
15497	328
2721	329
54571	330
50011	331
69688	332
46282	333
61737	334
71896	335
15336	336
55311	337
41077	338
14890	339
14961	340
6287	341
50017	342
22580	343
441	344
56843	345
71837	346
958	347
64334	348
56755	349
72393	350
81517	351
35933	352
5930	353
810	354
49315	355
37001	356
21084	357
10839	358
77988	359
18410	360
79445	361
24167	362
43974	363
29180	364
9589	365
21673	366
9056	367
66720	368
61766	369
27739	370
315	371
68647	372
66841	373
68199	374
10269	375
15946	376
13518	377
7067	378
71916	379
9639	380
51729	381
20514	382
48451	383
72387	384
3195	385
81588	386
44811	387
66261	388
9287	389
9378	390
61350	391
485	392
13032	393
538	394
40217	395
50662	396
12955	397
12988	398
12867	399
13064	400
12989	401
29295	402
12914	403
13005	404
9693	405
33732	406
25599	407
49822	408
401	409
13012	410
47452	411
7476	412
2516	413
38417	414
3603	415
16	416
18643	417
20474	418
69304	419
28921	420
37788	421
38309	422
38311	423
24351	424
12847	425
219	426
56	427
538	428
378	429
7395	430
3070	431
77132	432
47128	433
9826	434
71785	435
240	436
81104	437
56	438
21024	439
39533	440
28632	441
52090	442
2439	443
1193	444
14835	445
360	446
820	447
1845	448
2238	449
504	450
28639	451
37751	452
78722	453
401	454
538	455
40785	456
60231	457
835	458
401	459
45929	460
14880	461
38433	462
78850	463
33720	464
77626	465
813	466
813	467
56	468
536	469
537	470
56	471
70104	472
7395	473
25308	474
76478	475
21	476
61692	477
15052	478
19687	479
4682	480
18648	481
9823	482
24825	483
33392	484
72358	485
14188	486
220	487
42674	488
378	489
9823	490
5365	491
39950	492
21039	493
537	494
56	495
56	496
14885	497
38318	498
2264	499
65	500
22	501
40314	502
6665	503
883	504
46952	505
69309	506
38440	507
157	508
38463	509
41864	510
41873	511
5580	512
37772	513
77637	514
65249	515
66770	516
56534	517
538	518
537	519
28625	520
915	521
14894	522
19898	523
38407	524
78760	525
69330	526
5430	527
71786	528
501	529
51384	530
33499	531
537	532
987	533
30550	534
3096	535
46410	536
14832	537
30742	538
820	539
78192	540
78191	541
80010	542
72328	543
67304	544
8738	545
23714	546
14083	547
8878	548
72438	549
73371	550
2758	551
39742	552
77844	553
51344	554
14149	555
54657	556
51960	557
9378	558
14474	559
65935	560
7296	561
45387	562
8617	563
13268	564
59795	565
82309	566
2260	567
38838	568
45926	569
35317	570
40030	571
304	572
4643	573
42271	574
128	575
46936	576
54988	577
8752	578
14922	579
1514	580
72197	581
69325	582
10458	583
8739	584
6287	585
3083	586
9592	587
41689	588
23499	589
43279	590
554	591
28681	592
69556	593
69254	594
26787	595
40547	596
27817	597
915	598
24640	599
58590	600
17467	601
5581	602
8414	603
14652	604
41256	605
13524	606
72417	607
62356	608
8068	609
1806	610
401	611
33100	612
2258	613
286	614
2263	615
157	616
73370	617
8257	618
82039	619
8658	620
66554	621
73408	622
42392	623
5872	624
6887	625
1961	626
72627	627
69302	628
79755	629
64856	630
51024	631
62927	632
81162	633
53076	634
56668	635
23869	636
30490	637
4368	638
871	639
6453	640
60219	641
23548	642
554	643
46352	644
61517	645
15710	646
15714	647
45537	648
17462	649
67989	650
72340	651
4172	652
24715	653
40031	654
36712	655
78573	656
65852	657
84	658
4484	659
39544	660
39545	661
39546	662
768	663
1800	664
37661	665
12886	666
9825	667
1884	668
6666	669
536	670
1880	671
14962	672
47130	673
121	674
1459	675
4805	676
2027	677
39532	678
3221	679
39535	680
8764	681
32	682
1716	683
55867	684
227	685
236	686
35588	687
1936	688
81456	689
96	690
40524	691
1393	692
1845	693
998	694
4505	695
60491	696
15701	697
15696	698
1459	699
3509	700
75855	701
43981	702
31494	703
38699	704
66927	705
5259	706
39783	707
595	708
9135	709
268	710
26751	711
73352	712
1910	713
64313	714
34263	715
777	716
79713	717
40742	718
16965	719
54997	720
3073	721
3095	722
444	723
14931	724
654	725
18157	726
24168	727
34282	728
20811	729
20644	730
48514	731
56162	732
55471	733
6453	734
72562	735
72205	736
72442	737
9832	738
57802	739
51549	740
81197	741
35941	742
1943	743
53387	744
1812	745
71853	746
56817	747
69842	748
2136	749
80291	750
80292	751
392	752
7494	753
366	754
77883	755
53533	756
2083	757
11899	758
5805	759
44167	760
35581	761
33626	762
51963	763
37995	764
5610	765
24746	766
18774	767
7334	768
55659	769
66547	770
8756	771
62984	772
14513	773
9911	774
44921	775
79905	776
65183	777
1005	778
24725	779
11239	780
7488	781
42499	782
24679	783
74758	784
62469	785
59925	786
47258	787
39539	788
10125	789
1972	790
4792	791
73339	792
20777	793
707	794
39686	795
7140	796
14414	797
15713	798
2439	799
55593	800
80896	801
72199	802
80799	803
5416	804
76289	805
286	806
62350	807
995	808
66199	809
19411	810
38256	811
79484	812
63587	813
55627	814
15698	815
62152	816
39542	817
59892	818
42193	819
5835	820
1234	821
483	822
82369	823
28880	824
80	825
60493	826
83387	827
80	828
1818	829
62351	830
1393	831
81768	832
80250	833
23715	834
75264	835
78997	836
10143	837
81452	838
78333	839
24122	840
24696	841
18659	842
3002	843
42483	844
13853	845
79941	846
43512	847
40747	848
40746	849
40777	850
73675	851
14950	852
653	853
12963	854
48219	855
61522	856
80000	857
62929	858
51547	859
29447	860
8741	861
9019	862
27510	863
55002	864
8773	865
61454	866
61809	867
59487	868
55756	869
2477	870
71813	871
66981	872
33238	873
3209	874
49312	875
7550	876
31940	877
9051	878
42488	879
5527	880
45762	881
41839	882
4476	883
5171	884
81201	885
18037	886
56874	887
2196	888
1166	889
2469	890
71071	891
53230	892
42698	893
2518	894
9137	895
315	896
314	897
7504	898
25209	899
174	900
72326	901
65182	902
65385	903
64835	904
74499	905
41475	906
66491	907
2354	908
79107	909
43748	910
998	911
51708	912
5077	913
61523	914
35722	915
10114	916
34884	917
45	918
40051	919
80849	920
4489	921
76190	922
1916	923
9741	924
48469	925
2521	926
9134	927
20860	928
13815	929
76383	930
3013	931
12997	932
13028	933
71408	934
50901	935
7936	936
42583	937
72383	938
4143	939
5580	940
5860	941
51840	942
39538	943
82860	944
4520	945
72380	946
29090	947
60268	948
1818	949
54998	950
28913	951
8805	952
4658	953
16938	954
16940	955
77237	956
9733	957
31833	958
1161	959
24116	960
31874	961
65010	962
10115	963
51223	964
61713	965
79873	966
35196	967
26752	968
79884	969
59923	970
41861	971
7543	972
52299	973
16966	974
412	975
11406	976
81839	977
76215	978
502	979
2850	980
8877	981
65834	982
39497	983
4493	984
59864	985
7627	986
79969	987
10840	988
78453	989
39422	990
31961	991
66487	992
1724	993
8419	994
79975	995
49526	996
2456	997
58043	998
77912	999
13705	1000
66295	1001
39788	1002
2109	1003
5222	1004
45556	1005
79970	1006
2424	1007
63016	1008
55542	1009
9814	1010
38153	1011
66521	1012
66502	1013
9856	1014
47075	1015
77914	1016
44748	1017
9577	1018
57748	1019
6012	1020
58591	1021
173	1022
11939	1023
2477	1024
81955	1025
15575	1026
9516	1027
61521	1028
3576	1029
80899	1030
39952	1031
5409	1032
77958	1033
25997	1034
24173	1035
10453	1036
31615	1037
47099	1038
9015	1039
81474	1040
33747	1041
6870	1042
17983	1043
224	1044
39547	1045
25735	1046
531	1047
483	1048
64492	1049
61773	1050
483	1051
64491	1052
72361	1053
11639	1054
2578	1055
7015	1056
38141	1057
39342	1058
59867	1059
32472	1060
31951	1061
5699	1062
39341	1063
13527	1064
31965	1065
325	1066
9401	1067
14886	1068
