126	1046	4	7.66
4810	3610	14	241.96
111	15984	4	24.9
147	400	3	4.65
26168	103	4	29.15
6980	120	3	13.52
110	16364	3	16.52
2701	2800	4	49.15
11303	103	3	7.49
6825	1213	4	51.77
10276	14	3	4.39
116	28922	3	25.77
125	4886	5	26.71
1063	120	4	4.97
1035	128	3	5.48
251	103	138	261.28
262	31474	3	46.98
6291	113	3	8.98
5262	107	6	17.03
101	311	68	5.37
102	1971	26	58.49
17092	14	6	29.26
354	2876	4	33.11
4571	101	17	34.01
551	630	5	33.16
105	5470	11	39.39
104	5354	5	9.2
102	6098	16	66.14
12	4859	6	4.95
8825	101	7	13.53
153	7046	5	43.96
103	3239	6	5.92
13129	103	4	14.3
15178	101	9	41.96
153	2293	4	21.96
13	3823	24	203.55
154	316	9	30.14
104	1874	12	14.83
106	8455	3	6.39
2465	101	82	355.36
147	663	6	22.17
1677	114	11	31.02
180	453	40	305.15
155	35540	3	42.14
6347	103	5	10.42
126	2500	4	13.9
10361	103	3	7.11
8321	101	5	5.67
27614	5147	3	61.38
20634	1274	3	48.03
122	949	9	25.38
106	15458	3	11.18
101	16607	3	5.5
1199	517	6	48.52
5865	1010	11	159.28
3816	110	4	8.96
120	11609	4	26.49
12018	596	3	38.03
16818	14	3	8.88
929	103	20	18.11
2970	101	21	28.99
102	6406	13	48.98
6136	107	3	5.59
117	9017	6	36.88
102	2933	46	209.92
4781	101	18	40.79
103	2809	29	105.99
221	1586	3	16.39
1747	111	7	12.03
158	58	9	5.43
128	863	3	4.68
102	829	28	27.58
23688	101	4	16.61
104	583	57	114.09
101	1447	76	188.68
103	2594	6	3.92
102	2222	43	154.76
101	4144	13	16.4
1844	801	5	47.17
129	3300	15	114.41
4911	1976	3	37.13
2909	7712	7	114.95
18630	12	3	8.93
1536	2	5	16.16
104	4450	7	14.17
102	4698	13	37.94
422	251	14	88.01
957	108	11	11.76
122	121	141	201.99
123	737	16	56.06
25664	12	3	11.56
178	550	4	13.34
121	2217	3	6.58
783	103	38	64.14
7133	103	4	7.72
291	463	5	23.77
2808	110	4	6.53
106	4152	18	72.19
23309	122	5	56.14
136	1693	17	120.4
1083	4619	5	60.54
106	1655	35	112.47
107	2041	13	28.29
9930	202	3	29.11
11	9	4	9.86
2580	124	3	8.46
736	6520	4	47.49
106	5637	5	10.82
8147	108	3	8.79
948	12	29	17.82
535	36666	3	51.4
20660	103	3	13.7
144	585	5	15.26
302	342	11	63.21
264	1062	7	47.48
876	140	4	12.6
101	9609	4	4.39
299	7516	3	29.47
14625	14	10	63.47
12580	105	3	9.11
1965	1397	3	28.59
13	8918	3	18.43
400	1943	5	40.44
502	517	53	581.46
114	4418	5	17.01
120	5277	4	17.68
116	201	70	175.43
106	16599	4	18.65
113	17530	5	36.77
110	18150	3	17.37
109	16970	8	70.89
748	12	31	13.57
14682	107	9	67.68
16	20565	3	23.89
22981	101	4	16.61
8906	115	3	12.79
34402	111	3	27.88
6129	101	18	53.3
5106	14	7	9.86
1245	282	7	50.39
1474	27348	4	76.24
112	204	20	6.03
108	1686	42	193.31
106	4223	18	72.98
5612	102	4	4.62
6641	12	6	8.93
110	3231	12	47.71
6326	106	4	8.12
739	2262	4	36.91
135	428	23	114.22
1152	676	12	119.18
18162	104	4	18.84
105	9702	11	59.49
29336	122	4	44.91
116	5483	6	28.12
12	11319	3	4.29
200	1011	3	12.71
110	16533	6	44.32
1253	103	13	8.95
234	105	85	101.73
3302	101	11	6.52
120	668	6	7.22
118	298	55	188
7998	9	7	52.71
6302	12	8	14.67
16	2643	5	15.81
271	476	5	23.28
372	530	3	13.54
116	5810	3	10.2
230	975	3	13.96
7321	103	3	4.48
115	19377	6	53.17
135	643	31	198.36
18126	107	3	14.3
721	11533	11	180.52
4976	118	4	16.08
106	6865	5	13.21
1465	103	12	9.35
108	12058	4	18.96
3141	101	35	91.08
1092	103	18	17.16
4162	14	9	12.6
123	6712	5	29.93
106	9295	5	17.2
123	2751	7	31.02
3304	118	3	7.51
152	412	10	39.47
101	17173	4	10.95
359	947	4	24.34
103	7113	3	4.3
102	6973	7	18.31
104	6709	10	37.91
102	5003	11	29.83
517	985	4	27.7
12	1502	15	5.1
9617	107	3	8.99
184	239	5	11.5
633	108	11	6.18
102	2492	46	187.52
103	683	25	20.07
184	1090	5	25.67
12	1858	18	14.86
104	282	41	16.42
5938	107	3	5.44
1237	204	9	62.59
101	3573	9	4.12
12	7404	6	10.1
102	6612	13	50.03
7032	103	4	7.72
417	4047	5	49.67
104	5034	4	5.34
545	288	10	64.11
13461	12	4	9.65
126	3842	5	24.51
2317	122	3	7.18
18561	12	3	8.93
105	17604	3	12.34
124	419	5	3.84
2565	457	5	45.12
426	2930	3	24.4
8063	12	4	4.78
3521	115	3	6.05
11422	229	3	31.53
2347	1099	7	78.46
1266	1131	3	24.79
12227	12	3	5.05
102	16683	3	9.69
29531	115	3	24.96
1137	105	26	47.28
155	18128	4	45.1
211	533	8	42.1
16022	104	3	11.14
1572	111	5	5.13
124	5233	5	27.39
996	990	31	386.51
7040	282	3	28.56
4480	101	25	71.03
966	116	19	60.92
101	745	40	14.39
3158	104	5	3.96
10159	14	3	4.39
315	356	8	42.24
104	4171	4	3.89
103	3513	11	23.92
388	350	6	30.44
105	5228	4	5.91
148	21743	3	33.13
824	6753	4	48.64
101	4798	14	24.37
2622	101	49	143.43
12	973	29	18.57
101	580	54	22.09
156	527	4	11.51
155	148	9	13.01
104	3286	11	23.79
106	11138	5	19.83
7518	106	3	5.7
10973	103	4	12.33
6147	115	4	15.32
122	3683	6	28.55
2188	112	7	15.47
660	1985	4	34.87
101	17511	3	6.23
5415	104	4	5.83
208	168	4	5.48
2250	2104	3	31.88
13	27253	4	46.99
106	572	36	49.55
5402	109	3	6.43
136	483	15	66.03
2169	14	20	29.4
101	29933	3	11.75
105	11873	4	13.97
913	3350	14	185.34
119	6794	3	12.56
28496	6164	4	89.57
3014	32180	3	61.76
878	6083	3	34.17
107	19628	3	15.29
2181	104	17	35.67
10144	101	4	4.77
118	567	12	22.01
4382	110	3	6.18
120	2578	3	6.68
116	3788	6	22.4
12636	957	4	56.95
101	12897	6	16.43
234	397	5	19.91
1703	990	7	72.28
6463	105	3	4.28
13273	12	4	9.65
101	10385	8	21.91
30494	115	3	24.96
1966	206	3	17.03
108	476	74	239.2
199	149	6	8.67
2005	4826	6	83.07
9142	107	13	81.44
136	839	4	11.7
4406	104	4	4.24
801	2	5	10.91
1463	430	5	38.53
109	6822	6	24.59
25190	3521	5	104.95
106	1218	25	49.33
113	290	21	17.64
131	252	12	29.08
226	585	6	30.24
1819	313	3	19.41
261	114	17	10.28
107	3195	8	17.58
1367	504	3	20.59
2483	8	3	8.48
3061	3730	11	170.78
106	7816	8	31.74
109	7412	3	8.54
4113	101	16	26.22
3094	14	15	24.92
2066	103	12	15.31
202	3798	6	51.15
1430	20566	5	89.68
118	1215	14	47.86
110	21582	4	29.54
532	1547	10	96.79
406	21	4	4.33
682	1259	3	21.95
141	681	6	21.41
652	105	20	12.77
116	656	13	24.04
8604	104	5	14.9
113	6701	15	102
2102	108	7	10.72
161	6165	5	42.58
111	259	16	4.95
155	29641	3	37.64
109	6849	9	45.04
1526	124	6	18.46
504	122	7	9.28
110	5995	12	67.71
4495	120	5	22.25
166	1695	4	20.54
112	2027	5	7.54
111	1378	36	158.96
198	503	4	13.81
291	1587	4	26.47
29165	136	4	52.89
4247	471	3	27.81
118	4471	4	15.03
5545	114	3	8.87
883	101	95	187.57
104	9559	4	11.35
23393	21	4	44.78
9413	12	5	9.66
4735	103	4	4.33
105	14179	3	10.18
120	2619	7	26.92
805	109	13	15.83
3269	114	6	18.22
119	910	37	179.51
110	16786	3	16.52
101	15425	3	4.88
120	943	5	7.15
201	207	33	191.18
3744	304	10	105.69
140	135	43	129.7
120	4372	4	15.85
115	5691	31	275.39
1008	1976	5	49.77
118	4768	3	9.97
12549	101	4	6.7
2956	108	5	8.01
766	2896	6	64.29
109	946	9	8.06
109	2783	7	15.53
3498	22251	3	54.56
131	3357	5	28.86
1851	14	17	16.15
2877	103	7	7.15
162	4325	3	19.86
1341	6882	3	37.61
447	3099	5	47.02
131	1094	6	23.05
113	1008	48	218.72
12246	14	3	5.85
1823	1498	43	663.84
224	532	3	10.57
13038	101	3	3.88
110	7078	4	14.94
408	1381	5	37.45
7089	122	10	76.82
108	6152	12	61.6
112	4569	5	16
451	10721	4	49.25
116	3114	14	69.8
264	804	3	13.89
299	1713	3	18.78
115	217	68	172.58
114	357	19	22.41
102	14866	3	9
119	5497	3	11.11
116	4566	4	13.54
105	10509	5	18.46
21569	14	3	10.98
1424	107	22	54.88
1037	122	4	6.19
101	10148	6	11.7
103	8629	5	14.23
5703	106	3	4
11967	14	3	5.85
7294	104	3	4.84
13207	101	5	11.54
17210	106	5	28.04
6702	109	5	18.22
350	101	105	60.49
442	142	3	4.87
511	677	8	60.39
167	641	3	8.6
135	1803	6	30.21
106	1173	65	248.35
112	449	14	12.57
108	3812	13	51.99
27335	5587	3	62.04
772	705	7	57.3
7290	14	4	4.95
2918	3044	3	36.18
108	9365	9	52.21
392	2094	12	120.63
7303	112	5	22.02
21759	115	3	21.17
308	104	32	8.39
135	13947	3	26.64
625	17	5	14.23
724	124	6	11.14
105	7039	4	8.67
31812	32641	3	87.19
114	8624	8	50.08
2392	111	5	8.51
29930	12	3	13.69
3065	114	8	27.49
352	3506	33	447.28
101	6177	6	5.01
103	4658	6	10.22
6041	121	3	13.4
962	7396	4	50.74
127	1007	11	44.63
102	1097	79	268.7
101	1181	32	18.3
101	3540	32	87.63
102	2698	22	57.55
11242	104	10	55.49
633	129	4	7.22
669	115	10	12.47
26085	107	3	18.05
417	8084	3	32.08
189	1876	10	76.54
22120	104	3	14.13
103	344	31	8.08
10185	113	5	26.92
4179	12	9	10.68
127	2427	3	9.73
217	524	53	487.89
16297	103	3	10.72
13045	107	4	17.94
387	104	24	4.97
105	6294	10	36.93
1358	109	7	7.1
15297	12	3	6.58
279	3694	6	55.53
212	277	3	6.56
151	319	4	7.2
113	15138	3	16.29
178	299	20	105.11
102	17798	4	16.86
8858	12	5	9.17
108	10107	3	10.6
3457	103	15	41.27
219	16852	4	49.98
7782	102	5	11.26
123	1462	8	27.09
183	501	3	8.22
1201	117	6	9.48
242	2680	59	801.67
147	5125	3	19.7
102	20590	3	12.64
8352	105	5	15.03
11416	101	7	19.17
13562	109	10	81.93
937	763	12	118.13
129	777	10	38.32
104	1465	63	252.15
12	938	33	25.39
221	462	3	9.65
822	107	16	17.4
57	2225	5	22.7
1917	101	20	11.71
353	258	3	8.92
21041	109	3	18.34
101	4779	9	8.69
5172	12	7	8.44
5173	486	4	41.69
1881	112	4	4.19
12502	14	4	10.11
114	10205	4	20.55
550	774	3	18.05
1059	715	18	193.42
117	16279	3	19.19
101	784	110	227.95
105	2019	10	11.63
1814	102	21	35.95
287	682	4	20.01
2834	12	20	34.84
101	3012	30	63.93
116	14166	3	17.47
110	10202	7	42.16
367	294	3	9.98
7230	14	4	4.95
4744	111	4	10.97
18751	101	3	7.11
1229	125	4	8.02
107	15045	4	19.69
227	443	4	14.88
836	125	9	25.39
1213	2546	3	29.48
1121	177	6	32.38
106	1478	45	157.74
3224	105	5	4.6
1155	1625	4	37.39
16401	106	3	11.9
112	5139	4	12.13
1491	107	71	362.65
7600	14	4	5.2
5550	105	9	28.33
3236	12	12	13.52
101	15489	3	4.88
168	102	145	103.88
11130	101	4	5.64
9556	17181	3	60.38
2074	10889	3	44.22
114	922	20	57.78
101	9907	8	19.64
11079	109	3	11.86
500	751	3	17.28
117	4763	8	39.85
118	5942	7	39.39
158	11038	5	51.33
18780	115	3	19.95
1519	110	5	4.8
118	7337	5	27.39
3595	105	6	8.39
531	101	109	142.48
1547	14	15	8.16
2572	103	7	5.9
400	3628	3	25.51
120	5971	4	18.79
11043	102	3	6.52
4323	103	5	6.31
106	17416	3	12.73
20663	1250	3	47.9
1227	107	18	33.41
118	1633	5	10.29
3264	111	4	7.68
1828	118	15	65.2
101	26960	4	21.48
572	182	5	19.63
539	137	19	97.5
112	6588	3	9.24
292	1614	3	18.28
410	7606	3	31.4
571	1904	3	23.25
4084	105	7	13.47
1051	2246	3	27.87
113	1200	45	213.84
703	1283	3	22.22
111	1940	42	230.81
13439	107	5	25.12
6059	106	4	7.67
10585	109	4	17.73
5852	12	6	7.31
7906	104	4	9.09
619	147	3	7
13272	330	4	49.21
709	474	11	89.4
16	2682	3	6.81
116	3178	11	49.86
270	57	12	27.46
110	19211	4	27.64
1704	14	13	6.4
1073	5309	6	77.3
120	360	11	12.86
204	3229	3	20.29
103	9972	7	28.51
8137	14	4	5.76
139	4291	3	17.41
110	21541	4	29.54
12	11274	3	4.29
106	22037	3	14.91
10104	3049	9	162.74
8569	103	3	5.59
107	611	25	33.55
1692	104	15	21.45
2613	706	3	26.53
106	4202	6	10.99
109	4822	5	14.08
507	2752	3	24.99
16873	106	3	12.73
14885	12	3	6.58
450	23087	3	43.69
938	718	3	20.63
114	25514	4	33.91
999	14	23	13.06
12	2338	23	36.95
664	873	3	19.78
102	6133	30	187.78
103	5745	6	13.19
515	657	7	50.74
6676	115	4	16.36
102	5404	10	27.21
12405	104	9	51.05
114	11354	5	29.68
118	9273	3	15.17
103	7390	5	12.09
102	3791	15	39.75
250	510	6	29.76
3758	103	7	10.59
697	14	29	12.81
1721	101	18	6.21
147	7057	3	22.29
364	115	11	5.99
366	862	7	49.49
12409	14	3	5.85
5025	12	8	10.76
2765	12	9	4.37
111	14352	8	61.51
25470	101	5	26.85
12	20135	4	14.86
243	941	127	1633.23
179	5181	21	250.7
128	22096	5	55.35
5535	103	4	5.55
12	16796	5	18.19
9060	12	6	13.16
213	14	227	385.81
123	760	10	26.98
126	1394	9	34.92
1234	101	21	3.94
819	8	5	9.17
101	19013	4	12.34
108	13794	5	28.46
173	11877	4	40.92
101	5610	9	11.65
102	4719	14	43.1
6550	104	4	7.45
1552	16196	4	64.23
1239	4833	7	92.63
169	8749	6	60.99
2	2777	6	28.96
103	2635	7	6.11
13	797	4	6.41
2863	114	5	12.04
101	3332	27	58.55
104	566	19	6.56
3663	374	4	35.92
101	1486	24	11.93
103	927	13	4.85
1178	109	17	37.64
13319	104	3	9.25
482	14	78	102.92
27915	12	3	13.69
455	1935	4	31.75
2616	2240	3	33.35
108	24825	3	19.4
101	16634	6	21.18
4932	247	3	24.82
15392	105	5	24.2
10724	118	16	168.44
121	2907	18	113.87
1294	230	3	15.51
110	13332	6	39.2
905	124	14	52.93
109	9535	7	38.23
7613	112	3	10.31
1626	12	19	13.59
131	1893	8	43.53
6971	108	7	29.91
229	828	3	13.08
256	9	44	158.72
347	128	15	41.25
102	25337	3	14.17
106	6617	6	17.21
108	6881	7	29.91
381	166	3	5.71
11502	111	5	28.39
1560	295	19	187.01
3089	112	3	4.31
3328	8	4	15.96
301	2016	3	19.78
298	904	6	38.63
334	155	4	8.09
682	183	20	140.78
106	18005	3	12.73
114	1596	31	148.71
2656	101	15	10.04
621	103	21	10.25
117	1998	10	33.93
1068	113	8	10.49
104	9387	4	10.92
560	1029	3	19.66
9442	14	19	120.6
3145	102	6	4.23
1176	9758	3	39.58
101	9222	6	10.36
118	2492	10	41.8
12	13051	4	9.65
2277	117	3	4.49
333	519	11	74.96
120	653	15	40.64
119	391	22	48.87
133	7538	4	30.45
411	121	12	21.31
14505	112	7	53.77
1076	103	23	30.01
107	386	27	20.37
106	254	43	20.16
113	1110	18	49.59
4889	101	9	9.01
163	340	3	5.02
112	3215	3	4.57
27876	101	3	11.75
415	306	4	16.86
1592	12	15	5.98
568	1666	9	87.54
2610	102	38	141.79
4436	112	10	45.31
536	847	3	18.41
109	1300	16	36.76
16367	14	4	13.45
