15794	1
26032	2
724	3
29382	4
5473	5
32182	6
37095	7
53737	8
6990	9
5473	10
705	11
18444	12
21116	13
44030	14
32087	15
20016	16
26239	17
1324	18
64	19
10927	20
62441	21
11424	22
32630	23
52450	24
27135	25
55012	26
984	27
38050	28
44964	29
46555	30
64300	31
621	32
9127	33
51561	34
8574	35
2493	36
17801	37
34917	38
2519	39
10644	40
28354	41
161	42
28948	43
6561	44
62347	45
7155	46
3798	47
23282	48
55691	49
476	50
31545	51
4584	52
25533	53
7223	54
3328	55
37928	56
13148	57
15863	58
46557	59
12437	60
60034	61
15615	62
54946	63
2308	64
69297	65
64	66
10619	67
57976	68
2673	69
46490	70
191	71
76	72
50215	73
24580	74
12154	75
17803	76
33875	77
17458	78
13315	79
66982	80
13672	81
19139	82
44181	83
69724	84
21749	85
8359	86
4380	87
356	88
5947	89
4057	90
2307	91
3809	92
1075	93
40922	94
68592	95
157	96
2358	97
46542	98
9703	99
4059	100
590	101
15916	102
46491	103
40778	104
21270	105
18565	106
30186	107
1168	108
724	109
10830	110
66720	111
589	112
8531	113
15142	114
47374	115
5529	116
24752	117
3620	118
39925	119
10660	120
30189	121
15598	122
3773	123
44069	124
33290	125
1579	126
9055	127
46493	128
7933	129
7300	130
119	131
8154	132
653	133
44773	134
4071	135
13365	136
13234	137
67766	138
2615	139
46545	140
23721	141
2312	142
3641	143
8137	144
2905	145
30187	146
44798	147
66084	148
4378	149
46494	150
3329	151
36	152
18881	153
9724	154
46495	155
38958	156
10655	157
5795	158
65072	159
456	160
724	161
7711	162
56104	163
23160	164
14365	165
357	166
10657	167
20380	168
15	169
24494	170
49785	171
153	172
29815	173
6368	174
589	175
60338	176
46550	177
27851	178
51770	179
30004	180
3922	181
191	182
151	183
590	184
7760	185
2619	186
50128	187
9127	188
38777	189
4073	190
31500	191
703	192
10664	193
1488	194
29539	195
47233	196
46552	197
46551	198
11262	199
4758	200
971	201
38026	202
875	203
1874	204
875	205
23344	206
456	207
13483	208
39681	209
2255	210
42741	211
43255	212
26473	213
2310	214
46496	215
315	216
315	217
49020	218
5739	219
10093	220
3329	221
544	222
544	223
544	224
67566	225
7759	226
60466	227
1446	228
4378	229
298	230
17569	231
985	232
10222	233
4971	234
3515	235
46548	236
46546	237
29265	238
15167	239
1008	240
33304	241
985	242
11498	243
9375	244
387	245
14101	246
37984	247
9591	248
9343	249
38617	250
11910	251
56141	252
9591	253
9375	254
387	255
30204	256
22570	257
4952	258
66368	259
4958	260
590	261
49071	262
47409	263
21457	264
8595	265
10663	266
41100	267
2312	268
17891	269
54338	270
6771	271
4591	272
39504	273
5078	274
2453	275
65650	276
25562	277
27476	278
16296	279
28538	280
28540	281
57066	282
798	283
36679	284
5707	285
1562	286
9230	287
2466	288
10347	289
30640	290
27875	291
7713	292
7070	293
57737	294
56449	295
58388	296
11637	297
10830	298
44353	299
957	300
68969	301
53889	302
63293	303
57860	304
27903	305
34595	306
20320	307
11960	308
12187	309
3109	310
927	311
927	312
18917	313
20382	314
38904	315
10950	316
16861	317
51498	318
42615	319
3564	320
17156	321
9314	322
24486	323
33356	324
252	325
2300	326
4370	327
3564	328
41483	329
13408	330
58887	331
1678	332
11113	333
22910	334
44880	335
51516	336
8832	337
7778	338
16059	339
7062	340
6948	341
1669	342
56689	343
68959	344
20366	345
55957	346
4567	347
65892	348
4273	349
34692	350
387	351
387	352
60717	353
387	354
387	355
3671	356
4373	357
9004	358
59706	359
14858	360
32743	361
44663	362
25115	363
22427	364
69465	365
46768	366
48350	367
191	368
4072	369
6876	370
47412	371
47418	372
28520	373
38025	374
53732	375
9860	376
63124	377
755	378
63588	379
23341	380
28518	381
741	382
654	383
377	384
1151	385
2312	386
18814	387
157	388
3914	389
14688	390
59870	391
9704	392
47424	393
47423	394
456	395
179	396
3425	397
2310	398
3809	399
21	400
58714	401
838	402
560	403
36	404
76	405
42608	406
46556	407
40642	408
53986	409
13417	410
741	411
2309	412
60960	413
69015	414
4379	415
18052	416
67551	417
64290	418
44164	419
62154	420
2831	421
7990	422
47564	423
18712	424
41550	425
67507	426
69616	427
1008	428
3425	429
7473	430
13902	431
377	432
37749	433
4071	434
980	435
10831	436
53757	437
1248	438
432	439
4114	440
9016	441
7570	442
17594	443
506	444
69442	445
6785	446
377	447
1248	448
11368	449
23069	450
2203	451
29006	452
7242	453
24224	454
43828	455
28521	456
1442	457
59239	458
258	459
5331	460
4376	461
590	462
191	463
46487	464
47208	465
29429	466
59603	467
3943	468
58695	469
13369	470
476	471
52780	472
4380	473
64	474
21	475
36	476
67972	477
1442	478
456	479
15797	480
28515	481
4571	482
64	483
2272	484
16837	485
16827	486
10140	487
22548	488
36267	489
99	490
31368	491
24490	492
9980	493
57975	494
35734	495
8714	496
1618	497
6127	498
5717	499
14278	500
30057	501
46371	502
2466	503
27783	504
16498	505
3783	506
7074	507
18915	508
61485	509
43086	510
223	511
13256	512
374	513
16834	514
4944	515
68355	516
44255	517
9723	518
456	519
49265	520
42033	521
1526	522
7572	523
14119	524
43669	525
14713	526
18367	527
56264	528
69689	529
33210	530
34168	531
54324	532
16225	533
252	534
24491	535
29993	536
48913	537
7681	538
51490	539
4586	540
2259	541
37407	542
19141	543
41844	544
5778	545
5740	546
41102	547
51487	548
18911	549
69596	550
55186	551
55184	552
55188	553
68946	554
3198	555
42768	556
56149	557
41728	558
18912	559
18920	560
20649	561
61111	562
9061	563
30095	564
42307	565
255	566
13421	567
3447	568
13004	569
2575	570
24499	571
2519	572
54	573
23995	574
7071	575
4375	576
11664	577
24480	578
3326	579
38929	580
42124	581
24481	582
2300	583
21	584
354	585
19507	586
1373	587
1373	588
664	589
50579	590
52227	591
42006	592
47375	593
30299	594
21325	595
14665	596
2429	597
38927	598
42637	599
4018	600
26837	601
15613	602
621	603
42086	604
42077	605
27144	606
37264	607
9149	608
53311	609
33132	610
2308	611
12721	612
2548	613
605	614
6484	615
60191	616
40207	617
2164	618
8835	619
62704	620
24455	621
47336	622
61575	623
63228	624
8287	625
12663	626
12663	627
153	628
114	629
19510	630
51489	631
30193	632
36626	633
6819	634
47614	635
12004	636
22545	637
2	638
33922	639
29456	640
3596	641
5498	642
16373	643
24467	644
1054	645
44337	646
26700	647
14081	648
24501	649
23980	650
18910	651
48959	652
48349	653
18919	654
3403	655
56203	656
38663	657
30096	658
10661	659
60022	660
590	661
5265	662
27885	663
118	664
355	665
34682	666
21216	667
28563	668
12410	669
11813	670
191	671
31284	672
3627	673
38113	674
4396	675
64	676
1207	677
