4256	104	7	12.63
16255	101	3	5.52
117	3588	3	6.97
8	13665	4	30.52
268	106	105	166.19
101	9239	5	7.04
4556	16812	4	74.28
462	12	52	15.82
119	6999	3	12.28
111	3825	8	29.16
4244	14	13	27.21
2266	1441	4	41.68
133	1754	4	15.14
764	2666	4	38.12
111	1979	32	160.8
109	664	11	8.12
108	1057	87	441.78
112	1617	6	8.6
2069	121	4	8.7
131	5720	4	24.45
106	5015	4	5.42
110	5574	3	6.84
10830	12	5	10.19
8780	104	3	5.78
167	7482	3	23.69
3500	101	14	16.25
105	21676	5	32.32
121	4998	3	10.49
8725	8455	3	52.28
4161	14	13	26.76
121	2486	12	55.76
110	12787	7	44.62
108	13515	6	34.45
3105	5275	4	56.56
179	338	18	92.75
212	232	11	41.95
5929	14	5	5.58
135	15722	3	26.87
123	647	10	22.74
103	7112	3	4.12
420	58	8	9.66
105	6320	11	41.17
104	4211	13	38.87
2111	12	17	13.25
9426	14	3	3.84
10455	103	4	11.1
4954	112	4	11.67
394	20348	3	39.83
101	1904	29	36.07
103	388	43	29.84
110	32237	3	22.9
1372	7282	4	52.93
103	2351	33	113.19
3662	14	9	10.38
191	1815	8	56.34
1175	980	4	33.17
159	2715	5	30.98
250	121	13	8.47
12	3976	15	25.84
1500	986	3	24.63
4982	101	21	58.85
11508	106	3	8.09
7031	103	15	69.62
158	4820	5	37.72
7126	20857	5	105.89
103	20126	3	12.73
244	203	3	4.54
9673	14	4	7.11
8646	101	6	9.44
8006	106	4	9.55
364	7308	6	68.71
3782	140	4	23.55
2087	106	11	15.16
4125	110	3	5.01
469	15115	3	37.55
1754	10929	3	42.49
123	3779	3	10.18
113	14080	3	15.37
336	1798	6	47.03
112	14212	3	15.26
4424	109	3	5.33
182	552	7	30.41
12230	12	6	17.13
152	1429	3	11.12
124	103	322	54.09
108	11170	8	47.64
16026	104	5	23.68
121	5884	9	55.62
1107	12	30	19.52
105	2060	32	103.86
101	743	121	261.78
3155	104	13	30.17
33193	12	3	17.7
661	358	5	28.24
222	397	9	42.14
12654	116	3	15.47
756	58	4	4.22
353	314	4	14.76
1402	1522	6	62.22
101	6417	27	121.24
5015	2307	3	38
102	8132	6	15.5
7540	12	5	5.99
8948	109	4	15.81
1568	106	17	26.99
114	9484	5	25.8
17427	14	4	13.88
101	7178	5	4.42
102	5656	18	73.08
5459	107	8	25.9
108	32439	3	21.63
189	174	11	29.49
17	149	24	64.15
3757	2340	33	584.69
12	2819	20	31.37
108	10347	12	81.67
9947	14	4	7.49
8924	101	4	3.86
1608	12	30	35.92
3644	104	12	29.56
1957	125	3	6.51
669	8520	3	34.8
904	1643	26	331.39
1489	31300	4	76.44
13	19451	4	36.86
106	12725	7	34.47
2188	112	4	5.15
150	1396	3	10.7
183	152	12	26.54
102	17384	3	9.85
654	1063	3	20.25
122	1438	3	4.58
57	189	56	161.84
123	1298	8	24.67
106	7170	5	12.66
108	6394	15	84.37
132	5886	4	26.02
6479	105	3	3.91
2743	244	10	90.72
106	570	18	5.94
9106	104	5	15.03
2169	14	23	39.83
164	141	23	58.54
3190	101	12	9.1
135	2985	3	13.56
166	3361	3	17.95
138	2583	3	12.81
106	2171	24	68.62
108	2943	27	131.71
40130	12	3	17.7
6499	12	10	20.98
15048	14	3	7.13
838	134	4	10.02
140	483	3	4.26
120	966	6	9.15
114	2080	16	60.43
118	2979	3	6.04
938	5280	8	104.76
120	2577	3	6.18
331	999	5	31.23
4417	14	13	28.64
139	188	9	12.55
5441	101	16	38.2
102	31210	3	16.5
110	1278	8	9.74
131	2090	3	9.88
5429	102	6	9.9
108	2202	28	117.22
571	7257	6	73.85
2613	846	4	38.73
9962	101	7	15.83
13	27676	4	46.4
106	1216	13	10.49
250	30108	3	41.76
112	411	14	9.87
611	111	9	5.91
135	1897	10	59.31
167	601	24	159.01
8048	113	3	10.73
3091	14	13	18.66
4112	101	10	8.85
2066	103	9	7.69
116	2267	15	62.21
12	14022	3	5.17
4924	104	4	4.7
105	11228	7	31.25
116	4907	10	51.89
500	360	5	25.63
1487	58	4	8.44
20035	12	3	8.57
138	20719	3	29.75
4168	109	4	8.58
1732	5694	3	37.1
7591	238	6	62.99
2474	118	5	12.65
102	9211	11	48.32
141	7405	9	84.96
465	214	3	8.5
5788	1017	3	34.02
102	12407	12	72.38
3711	101	40	143.17
139	1594	4	15.88
2686	14	11	10.07
4896	107	17	79.03
117	1032	5	5.04
206	611	6	27.92
1906	445	3	21.52
469	337	10	62.04
5401	5552	35	785.98
9624	101	6	11.03
5910	112	4	13.35
194	245	8	24.83
3352	2786	3	36.53
2682	104	9	12.09
639	12	68	74.02
1244	58	3	4.07
19540	12	3	8.57
769	268	5	26.1
108	3597	11	37.34
106	3877	6	9.12
953	21	3	7.45
114	21276	4	28.93
5488	8	3	13.24
135	538	14	57.91
136	162	43	144.68
173	17539	4	45.11
8188	11093	3	54.09
258	1937	4	26.12
318	648	3	13.16
101	8691	8	17.87
881	101	101	216.39
12	9095	6	11.88
6217	111	3	8.55
120	6843	3	12.6
399	1026	5	33.38
2472	238	7	55.92
397	254	12	66.54
9413	12	5	8.61
4734	103	4	4.16
7360	359	3	29.78
1828	107	23	66.17
803	109	18	31.4
103	14278	6	27.85
9381	5612	3	49.56
120	941	11	27.74
331	2395	3	20.97
1154	138	3	8.07
109	21843	5	39.97
2409	388	3	22
101	8986	6	9.93
18709	14	4	15.07
112	1332	8	12.84
257	242	57	432.13
1852	14	20	24.28
889	109	17	30.86
380	405	3	11.38
109	6487	3	7.75
7182	101	6	7.01
5452	137	18	179.33
107	4038	25	124.63
109	3246	12	44.59
5208	106	6	12.79
110	2324	7	13.94
111	2456	20	89.82
3443	106	5	5.21
15082	103	3	9.61
2373	103	14	24.57
101	14344	5	12.68
10207	12	5	9.62
115	217	232	1039.84
120	1531	9	27.37
15403	14536	3	62.51
2	6148	3	11.74
108	21178	3	16.65
101	9324	14	52.84
120	8261	6	37.27
429	889	18	165.6
591	45	247	3198.18
3435	12	21	44.24
467	21	6	14.79
5702	106	5	9.89
8903	103	3	5.53
11970	14	3	5.34
120	7373	3	13.22
5248	12	6	4.62
116	2288	7	18.77
3356	106	6	7.65
299	112	94	312.98
116	449	15	18.53
20283	112	6	51.48
2	1964	3	4.65
1734	115	12	34.37
108	34485	3	26.11
142	344	14	49.9
173	1879	3	14.44
111	6650	3	9.06
106	7773	3	5.38
138	8251	4	30.84
16	8632	23	258.83
110	4665	17	92.57
163	1133	3	10.59
112	446	21	29.98
107	1567	18	37.9
259	153	10	26.83
109	3943	3	4.62
1026	115	24	76.06
13024	14	3	6.14
11271	14	3	4.99
2344	12	18	18.28
124	3938	4	16.42
121	2699	7	26.27
123	441	17	42.93
215	421	8	36.12
101	16848	3	6.15
12	7386	5	5.69
2829	5823	3	40.53
8441	8	10	82.95
1111	325	5	32.03
5690	7206	3	47.18
1112	719	9	82.99
102	2696	28	86.31
1717	4142	4	48.68
101	3539	9	4.92
106	28997	3	18.5
157	1056	5	21.07
102	2448	46	181.85
4178	12	15	27.81
5755	15753	3	54.41
314	110	45	78.08
13227	14	4	10.52
384	104	44	33.9
103	7069	3	3.96
10900	14	5	12.67
101	5367	14	29.41
234	8949	4	40.16
150	2687	3	14.64
102	19668	3	11.62
152	2423	3	14.24
5472	7513	3	47.47
339	2053	3	20.25
125	1151	6	14.54
13	32904	3	34.8
19289	744	5	78.1
19290	101	4	11.89
2942	2660	3	35.24
9530	58	3	17.23
519	400	3	13.3
256	9530	6	68.32
10912	104	3	7.22
424	145	3	4.1
102	39992	3	20.94
339	412	3	10.81
847	110	10	9.52
101	19978	5	19.98
309	1898	15	145.22
1462	10534	3	41.4
1833	185	4	22.35
123	1345	20	99
183	115	23	5.9
11418	101	5	9.6
1201	6564	5	65.36
5148	106	9	25.83
868	1426	12	128.8
2944	12	17	23.22
17	118	50	56.69
6736	14	4	4.18
103	3720	5	4.73
25930	115	4	33.55
22159	29024	3	74.8
1454	11257	3	41.77
1932	11562	3	43.97
128	3014	3	11.37
3959	103	6	7.92
101	7131	13	35.18
102	7287	4	6.44
7093	2643	3	41.76
105	7691	4	8.85
1467	1937	4	40.51
546	128	4	5
12	5119	6	4.43
127	155	17	15.53
40488	115	3	28.9
12	138	238	16.85
103	1245	11	5.02
2831	12	10	5.2
2320	283	10	90.43
130	2919	19	147.7
12254	14514	3	60.18
1531	6432	3	37.38
106	10425	3	7.4
101	21808	3	8.92
1894	109	6	8.11
118	25775	3	24.14
785	4491	3	30.77
104	40361	3	22.38
8712	12	6	11.33
10754	104	3	7.22
644	13022	4	53.92
124	2610	7	29.97
123	2022	5	15.25
137	3359	6	37.54
168	2983	5	33.74
19121	14	3	9.2
110	2778	10	30.37
107	1361	94	509.34
110	917	29	83.16
131	143	136	616.69
1185	14	29	31.84
2515	113	12	42.94
28777	12	3	13.3
1349	21981	6	113.65
3233	12	50	204.28
120	2098	9	32.98
9089	103	3	5.78
11131	101	4	5.98
138	18649	4	41.33
116	2526	3	4.31
1664	22946	4	69.63
12900	101	5	11.78
118	5941	3	10.42
101	11560	4	6.45
1546	14	20	18.5
7390	14	4	4.81
119	2003	6	15.94
8970	103	3	5.53
110	5106	18	105.3
5521	106	4	6.19
1526	104	17	23.73
3566	12	8	4.53
110	6835	15	94.3
6740	5175	4	64.07
101	24867	3	10.38
106	7331	3	4.99
288	298	7	29.52
111	2247	13	44.2
101	31440	3	12.49
3257	106	8	13.44
110	148	163	309.25
112	884	7	5.64
133	173	23	54.18
11530	104	5	17.96
3599	461	39	567.68
1689	5191	5	65.91
953	719	7	58.87
293	4690	4	35.51
106	2436	9	11.82
25018	33646	3	80.89
109	704	18	27.8
1628	151	5	24.19
705	109	24	48.71
108	1074	64	282.66
106	334	26	4.38
257	2223	3	18.63
343	6809	3	28.79
163	248	6	11.73
114	7402	9	51.63
5603	8	16	130.33
26430	101	3	10.38
3428	125	4	15.38
101	9260	4	4.15
12100	379	3	34.11
2061	104	8	5.99
109	37150	3	27.21
5851	12	15	40.89
7904	104	6	18.13
103	16329	4	16.3
708	471	7	48.99
119	2317	6	17.43
330	213	8	31.91
681	101	142	333.91
118	4196	5	18.32
1004	109	24	63.06
3048	113	6	16.04
16563	12	7	31.97
4280	13	54	626.76
257	810	5	26.24
7021	4390	19	376.19
102	30975	3	16.5
15890	111	10	94.88
6360	1109	3	35.23
103	27376	3	15.46
984	112	12	21.16
106	6686	5	11.72
110	8237	5	21.47
24255	154	3	34.72
2727	111	4	6.65
3749	113	24	145.7
110	15674	9	75.66
121	1154	10	27.34
123	4022	3	10.55
11240	115	6	36.79
102	18557	3	10.66
3490	1242	15	210.44
8126	109	4	14.75
102	21167	5	26.64
6077	113	4	13.7
2016	101	31	45.46
16	5739	4	19.68
1238	130	3	6.86
102	3655	7	8.03
12	2337	13	7.34
661	110	15	18.13
27763	154	3	36.94
6675	115	4	14.88
4818	6513	13	241.88
17911	12	4	12.93
101	5048	10	12.89
11539	112	3	13.38
103	5543	24	123.69
13431	102	4	12.42
2040	109	12	32.23
350	118	25	47.02
1944	226	3	17.04
415	167	7	24.01
105	8148	7	24.57
128	2709	6	29.41
382	6029	7	79.33
12	3062	14	15.49
102	1948	46	156.49
597	145	3	5.86
5358	252	16	191.24
101	326	83	22.66
4818	111	3	6.92
8525	12	7	14.75
361	115	17	14.72
12412	14	5	14.78
13435	101	5	11.78
5502	329	3	26.89
2763	12	29	65.17
722	1408	5	42.7
13978	21	6	62.84
336	6332	3	28.09
147	5944	3	20
1291	7036	3	37
105	18220	3	12.26
9060	12	9	25.7
125	1393	3	4.77
123	897	27	127.97
2824	137	3	13.38
4772	127	3	14.3
6549	104	4	6.87
101	5609	29	119.87
543	146	10	39.85
1535	112	16	49.3
13938	101	5	12.68
3451	276	4	32.32
130	4078	14	110.87
103	2634	12	20.52
101	4120	11	11.63
104	761	16	6.31
110	31992	3	22.9
103	140	101	5.66
11082	14	3	4.99
4303	106	4	4.3
130	3367	4	19.42
102	2901	49	230.04
105	2539	72	427.95
249	3259	3	21.19
250	2329	5	36.53
4339	105	13	40.28
104	564	96	267.44
103	4387	11	29
479	14	62	55.45
2614	141	4	20.34
9015	12	5	8.16
114	10724	5	27.65
12082	102	6	22.24
114	8350	9	54.98
1916	485	3	21.98
4970	13727	10	209.5
105	6732	7	20.76
13350	14	6	21.38
109	16112	3	15.14
57	1348	21	106.98
124	3696	3	10.18
105	24596	3	15.97
4544	106	8	19.11
101	21361	3	7.8
485	1408	4	29.16
2526	12	19	23.86
34100	104	3	22.38
106	1073	18	19.56
6906	922	3	34.94
1626	12	43	80
169	19184	6	76.58
476	2471	17	195.07
9450	107	13	80.36
108	5031	15	74.03
2071	106	8	7.1
301	1242	5	32.49
17536	101	3	6.15
3325	124	6	27.29
231	820	7	39.94
105	16392	3	10.72
5953	107	6	17.19
18236	1642	3	47.27
711	139	3	6.05
2655	101	14	9.51
3678	14	14	26.82
1195	27497	3	49.27
4998	101	13	22.95
207	5409	4	33.86
8073	105	5	13.6
23906	101	3	8.92
8037	106	4	9.55
2127	12	38	83.14
370	160	5	11.79
104	10082	3	6.89
6596	3923	3	43.89
6870	20367	6	130.72
778	276	6	34.62
101	12394	9	32.97
1731	171	19	158.17
1491	3562	3	32.82
108	4206	3	4.17
1074	103	13	6.15
3122	101	66	305.57
4145	14	11	18.85
4942	109	4	10.01
111	1899	36	186.75
5913	14	5	5.58
606	186	3	9.05
120	33631	3	32.04
101	31844	3	12.49
4889	101	42	209.43
920	58	4	5.33
108	8040	4	13.37
1592	12	46	89.96
2609	102	32	105.08
107	5264	9	30.44
167	5102	3	20.88
9931	14	4	7.49
10958	103	10	50.95
107	2088	6	5.05
113	834	9	9.82
12558	7982	3	54.73
2172	112	4	5.15
133	108	82	16.53
108	3278	20	89.7
109	3418	9	29.24
12	11870	4	7.38
105	10738	5	17.65
263	4607	6	56.44
108	23318	4	27.22
105	8368	8	30.49
12	10276	5	9.62
295	1149	4	23.22
101	14108	3	4.49
330	1826	4	27.96
2176	109	6	9.4
4384	101	8	5.58
205	558	37	299.78
119	2093	4	8.04
115	578	83	380.37
114	2850	3	4.16
17018	104	3	11.22
101	15534	3	5.52
120	2060	4	8.54
1584	106	9	5.96
108	20655	5	35.19
16038	14	3	7.73
500	169	9	38.8
5511	104	5	8.86
21348	12	4	14.36
111	740	28	76.77
107	1267	19	34.9
113	478	15	15.6
833	17	4	13.36
108	4167	8	24.93
107	3515	11	31.46
111	2987	6	15.32
108	7346	8	36.63
1491	560	6	51.06
111	4441	12	58.37
110	4301	10	40.44
4463	101	11	13.26
137	5930	4	27.06
14987	102	4	13.93
364	7500	19	277.22
16356	101	3	5.52
8957	14	5	10.09
11359	121	3	16.82
12	22643	3	9.7
101	23295	3	8.92
2129	107	26	89.82
698	1823	4	34.2
4401	14	13	28.64
1810	912	3	25.32
105	2577	20	55.61
787	127	3	3.96
1976	121	20	104.01
102	6422	11	36.12
103	4309	6	8.95
541	105	27	17.86
102	7165	6	13.73
265	8815	4	41.27
186	177	29	131.56
105	966	50	129.11
6418	106	14	62.99
103	197	151	208.94
1176	894	4	32.5
2165	104	17	34.17
20045	12	3	8.57
251	1024	5	28.19
12	3410	22	47.79
113	10358	7	43.12
582	470	3	14.77
12991	12	5	13.03
309	6944	3	28.34
1030	3654	5	56.54
272	404	5	20.16
123	2827	5	18.77
1327	351	4	26.01
111	12720	4	21.37
150	2985	3	15.39
1095	106	28	51.54
427	119	14	20.56
9373	1830	15	271.98
23927	104	3	14.21
21886	12	3	9.7
111	16035	4	24.59
655	12	110	218.97
1227	606	5	39.73
122	1121	6	13.56
213	1792	3	16.15
121	1896	4	8.06
7072	5943	5	84.96
123	1493	10	37.66
450	583	4	21.67
387	127	5	5.01
105	8222	6	19.07
102	7562	13	54.2
3131	107	11	28.53
101	4990	11	16
1562	1899	4	40.8
5906	109	5	16.74
104	1116	18	17.97
1655	103	15	18.58
1240	121	16	60.41
102	3880	22	76.19
1206	335	3	16.93
277	20304	3	37.56
5934	102	7	14.82
8	1762	3	6
270	17067	3	35.23
601	3386	3	27.2
283	8	19	37.73
102	7811	8	24.85
11862	121	3	17.24
6007	112	6	25.28
7028	106	3	4.64
29348	30367	4	114.53
2313	118	3	4.53
150	3874	3	17.16
12	19851	7	41.29
12	17622	3	6.88
4936	14	6	6.36
180	1546	4	20.76
304	3018	3	22.11
3687	109	5	11.39
457	3400	3	25.57
3107	14	9	7.92
103	23233	4	21.92
540	1127	5	37.56
132	5013	5	32.81
3469	14	10	12.26
111	2746	4	6.73
5302	14	7	10.2
35158	16563	3	76.16
702	161	6	23.78
12	31313	3	13.3
107	1509	27	75.95
9622	115	6	33.59
112	396	25	37.43
14120	111	3	15.12
16161	107	10	81.55
102	10689	3	5.96
264	2954	3	20.81
5314	104	4	5.27
12351	111	3	14.11
1638	3669	3	33.51
101	15991	3	5.52
4975	21914	5	104.12
2307	101	23	26.95
3330	14	25	72.31
114	2283	47	300.44
103	8854	3	5.53
11880	106	3	8.48
4586	101	19	44.25
495	1529	5	39.76
119	5566	5	22.74
8	10558	17	194.42
31008	12	4	23.59
102	10840	3	5.96
1073	116	11	23.3
286	755	3	13.18
112	3020	3	4.27
106	3828	5	6.01
9234	101	11	34.01
10261	14	3	4.37
162	1530	3	12.23
5944	115	7	32.03
134	266	15	40.42
101	31780	3	12.49
1633	125	4	9.24
170	18075	4	45.98
108	7798	16	104.85
9806	107	4	13.58
110	6991	4	13.49
5580	104	4	5.58
11852	111	4	20.74
1461	106	11	9.16
380	4814	3	26.84
2809	101	36	89.77
107	2596	5	4.6
110	2036	39	202.61
111	1658	17	55.86
106	489	23	9.41
850	2248	3	26.26
13613	12	3	5.17
3262	1369	9	116.14
113	18808	8	76.56
8731	101	7	13.69
7835	106	4	9.26
120	2839	4	11.16
114	3771	7	24.23
12669	113	5	29.75
939	1438	3	24.12
116	7989	13	94.98
119	5069	4	15.44
23044	104	3	14.21
103	11706	4	12.62
4004	14	6	4.24
117	5659	4	15.57
101	15342	5	14.87
197	18271	3	33.95
741	113	16	29.13
3811	107	5	7.96
110	7897	20	154.58
108	7154	10	50.15
4595	1989	4	51.05
8304	101	8	16.41
9327	14	5	11.02
121	9880	3	15.71
107	2811	5	5.31
228	1063	7	43.04
167	3477	4	26.52
1758	106	9	7.24
491	9428	3	33.84
320	458	3	11.12
36690	15	3	45.59
607	276	3	11.94
10367	106	3	7.4
57	4412	3	11.38
485	771	3	16.6
723	5494	3	31.77
113	11487	3	13.49
102	21331	4	18.54
2626	5248	3	39.23
1970	9888	4	59.31
146	122	39	48.49
654	307	6	34.09
656	2649	5	48.56
1769	103	8	3.92
240	278	5	15.07
10820	12	6	14.5
9801	102	3	5.35
9010	9	3	17.15
101	6402	6	5.79
2970	110	7	17.62
103	3431	6	6.49
1981	5188	4	52.31
130	735	4	7.58
101	823	67	82.84
793	2894	3	27.77
105	2077	44	174.91
12	201	132	40.79
104	1682	17	26.5
4749	14	11	22.37
17	163	13	25.54
159	1739	6	33.57
12	858	26	6.14
10357	2544	5	80.06
103	5244	11	33.72
991	353	3	16.03
388	240	4	12.99
102	7357	15	66.81
5086	17930	6	122.87
208	8	100	442.57
2253	128	4	14.75
123	1283	19	90.09
16	2041	3	6.33
183	168	11	27.43
5801	102	7	14.47
4777	104	6	10.63
108	10394	8	45.15
110	11714	3	12.62
19870	12	3	8.57
19175	113	3	18.21
121	301	68	260.38
722	771	3	18.96
123	664	11	27.22
13174	13811	4	83.2
2915	7033	5	75.98
13	32862	3	34.8
125	3593	6	28.42
13193	12	5	13.03
8796	104	3	5.78
4579	107	4	6.32
4064	3712	3	39.79
934	1496	4	34.71
20379	105	3	13.24
14186	103	3	9.05
32807	154	3	41.44
6285	12	5	4.22
105	667	115	414.01
7061	8	4	22.35
1601	397	4	28.48
1599	629	9	87.5
6616	106	3	4.32
9815	101	5	7.94
140	9321	5	43.48
173	11726	3	28.1
104	4987	12	38.94
102	4227	20	69.64
2457	107	14	35.33
384	883	5	31.64
9263	104	3	6.03
11309	12	4	6.89
2259	14	11	7.03
102	1021	23	20.37
105	404	55	67.72
101	1129	22	4.39
6656	12	6	7.3
8832	107	3	7.59
125	7586	3	15.53
13	24091	3	28.08
422	106	57	82.34
1092	119	6	9.48
177	5052	5	40.81
554	274	3	11.28
121	1024	8	16.95
121	2733	4	10.85
10308	101	6	12.3
2156	2506	3	32.67
1920	590	3	23.23
138	9109	3	22.13
962	136	4	11.37
111	11557	4	20.74
102	20645	4	18.54
3582	12	8	4.53
850	12640	5	71.75
123	1264	7	19.47
2821	13	4	14.45
105	5970	8	23.46
102	5598	19	79.8
1530	14	17	11.77
17	5189	3	19.91
3181	4383	3	39.29
3578	105	9	17.67
860	854	4	29.68
924	159	3	9.15
102	7336	10	34.4
284	295	4	12.37
101	2252	21	20.68
141	12572	4	36.64
101	520	93	99.22
2225	113	12	39.43
25544	115	3	22.2
221	320	9	38.19
127	2636	6	28.72
2321	397	5	41.77
4334	108	3	4.26
105	2098	12	17.14
101	797	29	4.65
12	183	189	98.97
57	18133	3	23.43
27687	154	3	36.94
101	4514	8	6
105	5322	19	86.43
13907	14	5	16.56
12	5134	11	18.95
7187	16	29	326.37
3957	119	6	24.57
1201	14	25	22.27
148	895	6	23.92
121	1477	30	162.45
147	2246	5	27.12
102	23344	4	20.4
10049	106	4	11.72
2531	113	4	6.37
113	14877	3	15.95
26467	101	3	10.38
14245	587	3	38.29
122	2469	8	34.73
110	13016	4	20.65
101	18560	4	11.89
469	8472	3	32.63
13	24128	3	28.08
5742	21702	6	133.77
110	8540	12	77.91
130	21068	6	69.17
252	944	4	20.23
103	3090	19	55.8
2828	1127	3	29.54
103	605	52	88.87
603	556	4	23.78
4365	700	3	29.88
9579	12	5	8.61
666	101	53	31.66
105	4824	10	28.44
27405	106	3	16.32
21903	101	3	8.92
102	6689	9	26.21
103	7022	9	30.69
26414	101	3	10.38
130	3885	4	20.63
16	19900	7	78.76
105	3059	10	18.35
104	2681	11	18.44
1299	115	25	93.5
16523	106	3	11.77
13873	14	3	6.61
108	31011	3	21.63
14891	103	3	9.61
113	8521	4	17.35
108	11991	6	32.26
23580	114	3	20.56
8095	107	4	11.35
13	32887	3	34.8
180	387	23	136.6
123	704	8	16.14
721	109	18	28.37
2760	113	18	83.41
212	290	3	5.83
58	3798	15	101.82
10512	107	3	8.76
3053	106	5	4.16
12396	14	6	20.28
13419	101	6	16.65
11403	277	3	31.68
26484	14	3	12.81
111	2441	16	64.05
918	4560	4	44.7
1306	16	3	4.12
108	1187	42	156.84
7897	112	3	10.4
120	8148	6	37.27
101	9373	5	7.48
10609	9029	13	295.1
474	19297	6	92.11
466	513	5	28.44
365	118	14	14.68
105	10495	3	7.09
12	12115	3	3.98
975	2423	3	27.54
7082	14	6	11.05
8486	106	5	14.97
8541	12	5	7.35
6875	107	3	5.71
3773	103	11	25.29
18585	101	5	17.9
5250	116	5	19.39
142	456	10	34.95
12	16437	6	22.36
12831	14	9	42.41
5791	3902	3	42.71
115	2708	5	10.74
5214	58	3	12.53
1223	2355	3	28.69
108	19312	6	43.27
3461	58	4	15.26
114	6306	24	189.62
12388	107	9	55.32
27779	154	4	55.26
3382	116	9	36.48
107	3262	10	25.13
113	2472	6	13.39
109	1781	5	4.87
24239	154	3	34.72
2711	111	4	6.58
131	459	44	245.91
111	4188	11	49.67
2000	101	33	51.67
981	14	30	25.91
918	2301	3	26.85
8110	109	3	9.34
1529	254	19	174.83
856	2371	5	49.63
439	157	16	77.47
106	7852	4	9.26
2838	5472	3	40.28
168	3382	3	18.02
6990	7400	3	49.05
254	342	3	7.81
406	7041	3	30.07
5168	7647	3	46.88
106	789	14	5.53
136	146	9	4.35
105	26933	3	15.97
19128	109	4	25.28
398	426	8	47.37
25890	104	4	24.89
102	9902	6	18.98
371	2503	6	52.76
495	14	36	10.63
103	9435	8	32.6
141	5132	9	75.58
2566	106	8	9.77
101	11193	7	18.54
135	21734	4	44.46
111	17426	3	17.11
1128	21	3	8.33
